Data,Dia da Semana,Gasto (R$),Receita (R$),ROAS,Compras,CPA (R$),Custo por Mensagem (R$),Custo por Visita (R$),Impressões,Alcance,CTR (%),CPC (R$)
2025-06-02,Segunda-feira,"29,98","0,0","0,0","0,0","0,0","0,0","0,0",10474,9831,"0,572847","0,499667"
2025-06-02,Segunda-feira,"29,49","0,0","0,0","0,0","0,0","0,0","29,49",4746,4158,"4,066582","0,152798"
2025-06-02,Segunda-feira,"26,58","0,0","0,0","0,0","0,0","0,0","0,0",20733,19437,"0,361742","0,3544"
2025-06-03,Terça-feira,"29,39","0,0","0,0","0,0","0,0","14,695","0,0",4874,3631,"3,426344","0,175988"
2025-06-03,Terça-feira,"23,76","0,0","0,0","0,0","0,0","0,0","23,76",3970,2982,"3,274559","0,182769"
2025-06-03,Terça-feira,"19,04","0,0","0,0","0,0","0,0","0,0","0,213933",4016,3499,"4,407371","0,107571"
2025-06-03,Terça-feira,"19,1","0,0","0,0","0,0","0,0","0,0","0,212222",3968,3462,"3,956653","0,121656"
2025-06-03,Terça-feira,"12,67","0,0","0,0","0,0","0,0","0,0","0,287955",1831,1474,"4,860732","0,14236"
2025-06-03,Terça-feira,"12,65","0,0","0,0","0,0","0,0","12,65","0,332895",1933,1543,"5,121573","0,127778"
2025-06-03,Terça-feira,"17,62","0,0","0,0","0,0","0,0","0,0","0,0",3613,2954,"1,577636","0,309123"
2025-06-03,Terça-feira,"23,34","0,0","0,0","0,0","0,0","0,0","0,0",4960,4375,"3,387097","0,138929"
2025-06-03,Terça-feira,"23,96","0,0","0,0","0,0","0,0","0,0","0,0",18194,17146,"0,247334","0,532444"
2025-06-04,Quarta-feira,"31,8","0,0","0,0","0,0","0,0","15,9","0,0",4330,2933,"2,448037","0,3"
2025-06-04,Quarta-feira,"28,98","0,0","0,0","0,0","0,0","0,0","0,0",4423,3290,"3,436582","0,190658"
2025-06-04,Quarta-feira,"19,88","0,0","0,0","0,0","0,0","0,0","0,236667",4012,3527,"4,48654","0,110444"
2025-06-04,Quarta-feira,"19,18","0,0","0,0","0,0","0,0","19,18","0,231084",3373,2963,"4,951082","0,11485"
2025-06-04,Quarta-feira,"12,43","0,0","0,0","0,0","0,0","0,0","0,355143",1485,1240,"5,387205","0,155375"
2025-06-04,Quarta-feira,"13,19","0,0","0,0","0,0","0,0","0,0","0,5276",1956,1537,"4,243354","0,158916"
2025-06-04,Quarta-feira,"41,16","0,0","0,0","0,0","0,0","0,0","0,0",11032,10541,"1,105874","0,337377"
2025-06-04,Quarta-feira,"26,02","0,0","0,0","0,0","0,0","0,0","0,0",4811,4324,"3,42964","0,157697"
2025-06-04,Quarta-feira,"26,53","0,0","0,0","0,0","0,0","0,0","0,0",19515,18379,"0,230592","0,589556"
2025-06-05,Quinta-feira,"22,42","0,0","0,0","0,0","0,0","7,473333","0,0",5599,2785,"2,303983","0,173798"
2025-06-05,Quinta-feira,"28,73","0,0","0,0","0,0","0,0","0,0","0,0",5401,3720,"3,203111","0,166069"
2025-06-05,Quinta-feira,"19,88","0,0","0,0","0,0","0,0","0,0","0,204948",3868,3304,"4,601861","0,111685"
2025-06-05,Quinta-feira,"20,35","0,0","0,0","0,0","0,0","0,0","0,28662",3541,2997,"5,11155","0,112431"
2025-06-05,Quinta-feira,"12,62","0,0","0,0","0,0","0,0","0,0","0,341081",1860,1324,"4,086022","0,166053"
2025-06-05,Quinta-feira,"13,39","0,0","0,0","0,0","0,0","0,0","0,230862",1906,1466,"5,981112","0,117456"
2025-06-05,Quinta-feira,"19,13","0,0","0,0","0,0","0,0","0,0","0,0",6713,6457,"1,579026","0,180472"
2025-06-05,Quinta-feira,"20,62","0,0","0,0","0,0","0,0","0,0","6,873333",2664,2437,"3,678679","0,210408"
2025-06-05,Quinta-feira,"26,04","0,0","0,0","0,0","0,0","0,0","0,0",16493,15899,"0,297096","0,531429"
2025-06-06,Sexta-feira,"16,45","0,0","0,0","0,0","0,0","0,0","0,0",3616,2347,"2,654867","0,171354"
2025-06-06,Sexta-feira,"26,6","0,0","0,0","0,0","0,0","0,0","0,0",4234,3402,"3,424658","0,183448"
2025-06-06,Sexta-feira,"19,57","0,0","0,0","0,0","0,0","0,0","0,238659",3622,3145,"4,38984","0,123082"
2025-06-06,Sexta-feira,"19,41","0,0","0,0","0,0","0,0","0,0","0,202188",3341,2800,"5,746782","0,101094"
2025-06-06,Sexta-feira,"16,77","0,0","0,0","0,0","0,0","0,0","0,441316",1798,1394,"5,839822","0,159714"
2025-06-06,Sexta-feira,"12,95","0,0","0,0","0,0","0,0","0,0","0,35",1832,1370,"4,694323","0,150581"
2025-06-06,Sexta-feira,"16,2","0,0","0,0","0,0","0,0","0,0","0,0",3709,3444,"1,321111","0,330612"
2025-06-06,Sexta-feira,"26,11","0,0","0,0","0,0","0,0","0,0","13,055",3234,2893,"1,855288","0,435167"
2025-06-06,Sexta-feira,"25,25","0,0","0,0","0,0","0,0","0,0","0,0",15880,15279,"0,245592","0,647436"
2025-06-07,Sábado,"25,86","0,0","0,0","0,0","0,0","0,0","0,0",5584,2827,"1,934097","0,239444"
2025-06-07,Sábado,"18,42","0,0","0,0","0,0","0,0","0,0","0,0",2860,2366,"3,041958","0,211724"
2025-06-07,Sábado,"21,48","0,0","0,0","0,0","0,0","0,0","0,22375",3921,3555,"4,539658","0,120674"
2025-06-07,Sábado,"21,81","0,0","0,0","0,0","0,0","0,0","0,298767",3765,3010,"4,037185","0,143487"
2025-06-07,Sábado,"14,02","0,0","0,0","0,0","0,0","0,0","0,304783",1608,1335,"6,343284","0,137451"
2025-06-07,Sábado,"15,14","0,0","0,0","0,0","0,0","0,0","0,432571",2018,1560,"5,649158","0,132807"
2025-06-07,Sábado,"44,87","0,0","0,0","0,0","0,0","0,0","0,0",5072,4563,"2,109621","0,419346"
2025-06-07,Sábado,"24,62","0,0","0,0","0,0","0,0","0,0","0,0",3676,3413,"1,115343","0,600488"
2025-06-07,Sábado,"29,31","0,0","0,0","0,0","0,0","0,0","0,0",19494,18449,"0,369344","0,407083"
2025-06-08,Domingo,"29,42","0,0","0,0","0,0","0,0","29,42","0,0",4166,3036,"2,664426","0,265045"
2025-06-08,Domingo,"17,18","0,0","0,0","0,0","0,0","17,18","0,0",2891,2261,"2,698028","0,220256"
2025-06-08,Domingo,"21,78","0,0","0,0","0,0","0,0","0,0","0,209423",4414,3907,"4,032623","0,12236"
2025-06-08,Domingo,"21,53","0,0","0,0","0,0","0,0","21,53","0,234022",4125,3540,"5,090909","0,102524"
2025-06-08,Domingo,"13,12","0,0","0,0","0,0","0,0","13,12","0,468571",1641,1240,"3,900061","0,205"
2025-06-08,Domingo,"15,18","0,0","0,0","0,0","0,0","0,0","0,446471",2421,1807,"3,676167","0,170562"
2025-06-08,Domingo,"39,39","0,0","0,0","0,0","0,0","0,0","0,0",8856,8423,"1,33243","0,333814"
2025-06-08,Domingo,"30,12","0,0","0,0","0,0","0,0","0,0","15,06",4185,3764,"1,577061","0,456364"
2025-06-08,Domingo,"29,34","0,0","0,0","0,0","0,0","0,0","0,0",17851,16957,"0,352921","0,465714"
2025-06-08,Domingo,"28,94","0,0","0,0","0,0","0,0","0,0","4,134286",5911,5742,"3,315852","0,147653"
2025-06-09,Segunda-feira,"19,34","0,0","0,0","0,0","0,0","0,0","0,195354",4062,3618,"4,382078","0,108652"
2025-06-09,Segunda-feira,"20,33","0,0","0,0","0,0","0,0","20,33","0,197379",4049,3341,"4,865399","0,103198"
2025-06-09,Segunda-feira,"12,7","0,0","0,0","0,0","0,0","0,0","0,384848",2238,1628,"2,949062","0,192424"
2025-06-09,Segunda-feira,"12,44","0,0","0,0","0,0","0,0","12,44","0,29619",2182,1704,"4,216315","0,135217"
2025-06-09,Segunda-feira,"21,01","0,0","0,0","0,0","0,0","0,0","0,0",8194,7519,"1,647547","0,15563"
2025-06-09,Segunda-feira,"31,58","0,0","0,0","0,0","0,0","31,58","31,58",3668,3206,"2,071974","0,415526"
2025-06-09,Segunda-feira,"26,59","0,0","0,0","0,0","0,0","0,0","0,0",15595,15191,"0,275729","0,618372"
2025-06-09,Segunda-feira,"5,02","0,0","0,0","0,0","0,0","0,0","0,0",948,910,"3,164557","0,167333"
2025-06-09,Segunda-feira,"23,49","0,0","0,0","0,0","0,0","0,0","5,8725",3235,3050,"6,306028","0,115147"
2025-06-10,Terça-feira,"23,98","0,0","0,0","0,0","0,0","11,99","0,0",3733,2635,"2,54487","0,252421"
2025-06-10,Terça-feira,"22,72","0,0","0,0","0,0","0,0","22,72","0,0",3583,2851,"2,930505","0,216381"
2025-06-10,Terça-feira,"21,27","0,0","0,0","0,0","0,0","0,0","0,272692",3935,3510,"3,989835","0,135478"
2025-06-10,Terça-feira,"23,0","0,0","0,0","0,0","0,0","0,0","0,18254",3094,2435,"6,593407","0,112745"
2025-06-10,Terça-feira,"15,4","0,0","0,0","0,0","0,0","0,0","0,32766",1913,1528,"6,0115","0,133913"
2025-06-10,Terça-feira,"15,25","0,0","0,0","0,0","0,0","7,625","0,311224",2113,1632,"5,347847","0,134956"
2025-06-10,Terça-feira,"18,09","0,0","0,0","0,0","0,0","0,0","0,0",5782,5353,"3,1477","0,099396"
2025-06-10,Terça-feira,"25,78","0,0","0,0","0,0","0,0","0,0","0,0",3261,2977,"1,74793","0,452281"
2025-06-10,Terça-feira,"24,22","0,0","0,0","0,0","0,0","12,11","0,0",14631,14615,"0,416923","0,397049"
2025-06-10,Terça-feira,"33,16","0,0","0,0","0,0","0,0","11,053333","16,58",5072,4724,"5,44164","0,120145"
2025-06-10,Terça-feira,"10,23","0,0","0,0","0,0","0,0","0,0","5,115",1228,1198,"4,967427","0,167705"
2025-06-11,Quarta-feira,"23,43","0,0","0,0","0,0","0,0","0,0","0,0",3431,2566,"2,360828","0,289259"
2025-06-11,Quarta-feira,"18,66","0,0","0,0","0,0","0,0","18,66","0,0",3288,2704,"3,223844","0,176038"
2025-06-11,Quarta-feira,"20,29","0,0","0,0","0,0","0,0","0,0","0,222967",2982,2587,"5,734406","0,118655"
2025-06-11,Quarta-feira,"23,31","0,0","0,0","0,0","0,0","0,0","0,175263",2050,1460,"9,902439","0,114828"
2025-06-11,Quarta-feira,"12,99","0,0","0,0","0,0","0,0","0,0","0,316829",1484,1178,"5,32345","0,16443"
2025-06-11,Quarta-feira,"13,37","0,0","0,0","0,0","0,0","0,0","0,33425",1911,1390,"4,447933","0,157294"
2025-06-11,Quarta-feira,"38,86","0,0","0,0","0,0","0,0","0,0","0,0",10589,10098,"0,944376","0,3886"
2025-06-11,Quarta-feira,"31,09","0,0","0,0","0,0","0,0","0,0","0,0",4542,4252,"2,09159","0,327263"
2025-06-11,Quarta-feira,"24,07","0,0","0,0","0,0","0,0","24,07","0,0",17778,17183,"0,269997","0,501458"
2025-06-11,Quarta-feira,"11,32","0,0","0,0","0,0","0,0","5,66","11,32",1679,1630,"5,002978","0,134762"
2025-06-11,Quarta-feira,"28,69","0,0","0,0","0,0","0,0","0,0","9,563333",4102,3948,"4,095563","0,170774"
2025-06-11,Quarta-feira,"19,24","0,0","0,0","0,0","0,0","0,0","19,24",2413,2307,"2,735184","0,291515"
2025-06-11,Quarta-feira,"2,47","0,0","0,0","0,0","0,0","0,0","0,0",249,245,"3,212851","0,30875"
2025-06-12,Quinta-feira,"21,02","0,0","0,0","0,0","0,0","7,006667","0,0",4800,2612,"2,041667","0,21449"
2025-06-12,Quinta-feira,"31,06","0,0","0,0","0,0","0,0","0,0","0,0",5684,4445,"2,938072","0,185988"
2025-06-12,Quinta-feira,"20,23","0,0","0,0","0,0","0,0","20,23","0,227303",3844,3573,"4,396462","0,119704"
2025-06-12,Quinta-feira,"19,39","0,0","0,0","0,0","0,0","0,0","0,188252",2399,1920,"7,669862","0,10538"
2025-06-12,Quinta-feira,"14,35","0,0","0,0","0,0","0,0","0,0","0,462903",1799,1370,"4,724847","0,168824"
2025-06-12,Quinta-feira,"15,07","0,0","0,0","0,0","0,0","15,07","0,418611",1893,1502,"4,384575","0,181566"
2025-06-12,Quinta-feira,"11,4","0,0","0,0","0,0","0,0","0,0","0,0",2024,1892,"1,185771","0,475"
2025-06-12,Quinta-feira,"25,05","0,0","0,0","0,0","0,0","0,0","0,0",3994,3455,"2,078117","0,301807"
2025-06-12,Quinta-feira,"29,22","0,0","0,0","0,0","0,0","0,0","0,0",22191,21566,"0,171241","0,768947"
2025-06-12,Quinta-feira,"22,1","0,0","0,0","0,0","0,0","22,1","0,0",3191,3036,"3,165152","0,218812"
2025-06-12,Quinta-feira,"22,53","0,0","0,0","0,0","0,0","0,0","22,53",3043,2815,"4,436411","0,166889"
2025-06-13,Sexta-feira,"21,44","0,0","0,0","0,0","0,0","21,44","0,0",5980,2792,"0,986622","0,36339"
2025-06-13,Sexta-feira,"23,86","0,0","0,0","0,0","0,0","0,0","0,0",4436,2421,"3,133454","0,171655"
2025-06-13,Sexta-feira,"18,92","0,0","0,0","0,0","0,0","18,92","0,210222",3250,2950,"4,769231","0,122065"
2025-06-13,Sexta-feira,"19,48","0,0","0,0","0,0","0,0","0,0","0,214066",2254,1779,"7,187223","0,120247"
2025-06-13,Sexta-feira,"10,69","0,0","0,0","0,0","0,0","0,0","0,712667",2514,1143,"1,630867","0,260732"
2025-06-13,Sexta-feira,"12,33","0,0","0,0","0,0","0,0","0,0","0,373636",1744,1234,"4,357798","0,162237"
2025-06-13,Sexta-feira,"28,32","0,0","0,0","0,0","0,0","0,0","0,0",7026,6620,"1,565613","0,257455"
2025-06-13,Sexta-feira,"27,0","0,0","0,0","0,0","0,0","0,0","0,0",3295,3063,"2,063733","0,397059"
2025-06-13,Sexta-feira,"25,87","0,0","0,0","0,0","0,0","0,0","0,0",18959,18493,"0,184609","0,739143"
2025-06-13,Sexta-feira,"18,39","0,0","0,0","0,0","0,0","0,0","0,0",2369,2270,"2,870409","0,270441"
2025-06-13,Sexta-feira,"26,65","0,0","0,0","0,0","0,0","0,0","26,65",3373,2988,"0,889416","0,888333"
2025-06-14,Sábado,"23,36","0,0","0,0","0,0","0,0","0,0","0,0",5766,2908,"1,092612","0,370794"
2025-06-14,Sábado,"16,01","0,0","0,0","0,0","0,0","0,0","0,0",4344,1813,"1,979742","0,186163"
2025-06-14,Sábado,"21,26","0,0","0,0","0,0","0,0","0,0","0,223789",3403,3094,"5,43638","0,114919"
2025-06-14,Sábado,"20,83","0,0","0,0","0,0","0,0","0,0","0,206238",2409,1815,"8,551266","0,101117"
2025-06-14,Sábado,"14,38","0,0","0,0","0,0","0,0","0,0","1,106154",3795,1593,"1,396574","0,271321"
2025-06-14,Sábado,"14,27","0,0","0,0","0,0","0,0","0,0","0,385676",2112,1430,"4,07197","0,16593"
2025-06-14,Sábado,"27,68","0,0","0,0","0,0","0,0","27,68","0,0",7632,6660,"1,72956","0,209697"
2025-06-14,Sábado,"27,97","0,0","0,0","0,0","0,0","0,0","9,323333",2913,2730,"2,849296","0,336988"
2025-06-14,Sábado,"27,49","0,0","0,0","0,0","0,0","27,49","0,0",19364,18586,"0,23239","0,610889"
2025-06-14,Sábado,"0,02","0,0","0,0","0,0","0,0","0,0","0,0",1,1,"0,0","0,0"
2025-06-14,Sábado,"1,02","0,0","0,0","0,0","0,0","0,0","0,0",144,138,"0,0","0,0"
2025-06-15,Domingo,"22,28","0,0","0,0","0,0","0,0","0,0","0,0",6507,2815,"0,753035","0,454694"
2025-06-15,Domingo,"18,73","0,0","0,0","0,0","0,0","0,0","0,0",6058,2395,"1,65071","0,1873"
2025-06-15,Domingo,"21,2","0,0","0,0","0,0","0,0","0,0","0,220833",3465,2937,"5,194805","0,117778"
2025-06-15,Domingo,"22,15","0,0","0,0","0,0","0,0","0,0","0,266867",2719,2025,"6,693637","0,121703"
2025-06-15,Domingo,"14,73","0,0","0,0","0,0","0,0","0,0","0,818333",4844,1560,"1,011561","0,300612"
2025-06-15,Domingo,"14,36","0,0","0,0","0,0","0,0","0,0","0,435152",2205,1510,"3,718821","0,175122"
2025-06-15,Domingo,"27,34","0,0","0,0","0,0","0,0","0,0","0,0",8326,7477,"1,597406","0,205564"
2025-06-15,Domingo,"29,13","0,0","0,0","0,0","0,0","0,0","0,0",3391,3173,"3,155411","0,272243"
2025-06-15,Domingo,"29,53","0,0","0,0","0,0","0,0","0,0","0,0",21071,20864,"0,180343","0,777105"
2025-06-16,Segunda-feira,"21,0","0,0","0,0","0,0","0,0","0,0","0,238636",3726,3274,"4,374665","0,128834"
2025-06-16,Segunda-feira,"21,01","0,0","0,0","0,0","0,0","0,0","0,241494",2586,1928,"6,573859","0,123588"
2025-06-16,Segunda-feira,"13,8","0,0","0,0","0,0","0,0","0,0","0,69",6148,1637,"0,829538","0,270588"
2025-06-16,Segunda-feira,"14,1","0,0","0,0","0,0","0,0","0,0","0,414706",2691,1686,"2,86139","0,183117"
2025-06-16,Segunda-feira,"25,95","0,0","0,0","0,0","0,0","0,0","0,0",7840,6884,"1,607143","0,205952"
2025-06-16,Segunda-feira,"27,73","0,0","0,0","0,0","0,0","13,865","13,865",2938,2780,"2,450647","0,385139"
2025-06-16,Segunda-feira,"26,44","0,0","0,0","0,0","0,0","0,0","0,0",16571,15257,"0,277593","0,574783"
2025-06-17,Terça-feira,"22,88","0,0","0,0","0,0","0,0","0,0","0,0",6556,2908,"0,869433","0,401404"
2025-06-17,Terça-feira,"31,61","0,0","0,0","0,0","0,0","0,0","0,0",7745,3402,"2,052937","0,198805"
2025-06-17,Terça-feira,"19,02","0,0","0,0","0,0","0,0","0,0","0,198125",2826,2434,"5,944798","0,113214"
2025-06-17,Terça-feira,"19,99","0,0","0,0","0,0","0,0","0,0","0,197921",2042,1464,"9,255632","0,105767"
2025-06-17,Terça-feira,"12,92","0,0","0,0","0,0","0,0","0,0","0,615238",4988,1545,"0,942261","0,274894"
2025-06-17,Terça-feira,"12,35","0,0","0,0","0,0","0,0","0,0","0,30875",2515,1485,"3,499006","0,140341"
2025-06-17,Terça-feira,"25,33","0,0","0,0","0,0","0,0","0,0","0,0",7310,6604,"1,778386","0,194846"
2025-06-17,Terça-feira,"25,99","0,0","0,0","0,0","0,0","0,0","8,663333",2404,2181,"3,618968","0,298736"
2025-06-17,Terça-feira,"25,46","0,0","0,0","0,0","0,0","0,0","0,0",17015,16823,"0,305613","0,489615"
2025-06-18,Quarta-feira,"27,97","0,0","0,0","0,0","0,0","0,0","0,0",7624,3216,"0,878804","0,417463"
2025-06-18,Quarta-feira,"23,15","0,0","0,0","0,0","0,0","0,0","0,0",6764,2681,"1,448847","0,236224"
2025-06-18,Quarta-feira,"20,44","0,0","0,0","0,0","0,0","0,0","0,210722",2824,2418,"5,984419","0,120947"
2025-06-18,Quarta-feira,"20,09","0,0","0,0","0,0","0,0","0,0","0,304394",2288,1700,"6,861888","0,127962"
2025-06-18,Quarta-feira,"13,33","0,0","0,0","0,0","0,0","0,0","0,784118",4233,1567,"1,0867","0,289783"
2025-06-18,Quarta-feira,"13,68","0,0","0,0","0,0","0,0","13,68","0,325714",2319,1514,"4,096593","0,144"
2025-06-18,Quarta-feira,"23,96","0,0","0,0","0,0","0,0","0,0","0,0",6649,6357,"1,834862","0,196393"
2025-06-18,Quarta-feira,"25,49","0,0","0,0","0,0","0,0","0,0","25,49",2198,2038,"2,77525","0,417869"
2025-06-18,Quarta-feira,"30,35","0,0","0,0","0,0","0,0","30,35","0,0",17822,17417,"0,218831","0,778205"
2025-06-18,Quarta-feira,"9,0","0,0","0,0","0,0","0,0","0,0","0,0",1260,1253,"5,15873","0,138462"
2025-06-18,Quarta-feira,"5,25","0,0","0,0","0,0","0,0","0,0","0,0",623,607,"5,939005","0,141892"
2025-06-19,Quinta-feira,"25,04","0,0","0,0","0,0","0,0","12,52","0,0",9027,2734,"0,786529","0,352676"
2025-06-19,Quinta-feira,"21,71","0,0","0,0","0,0","0,0","0,0","0,0",7520,2538,"1,077128","0,268025"
2025-06-19,Quinta-feira,"23,3","0,0","0,0","0,0","0,0","0,0","0,136257",3848,3319,"8,108108","0,074679"
2025-06-19,Quinta-feira,"24,23","0,0","0,0","0,0","0,0","0,0","0,134611",3199,2535,"10,690841","0,070848"
2025-06-19,Quinta-feira,"19,66","0,0","0,0","0,0","0,0","0,0","0,190874",3130,1953,"7,699681","0,081577"
2025-06-19,Quinta-feira,"17,24","0,0","0,0","0,0","0,0","17,24","0,189451",2403,1833,"9,196837","0,078009"
2025-06-19,Quinta-feira,"42,73","0,0","0,0","0,0","0,0","0,0","0,0",7918,7395,"1,14928","0,46956"
2025-06-19,Quinta-feira,"5,84","0,0","0,0","0,0","0,0","0,0","0,0",387,369,"4,651163","0,324444"
2025-06-19,Quinta-feira,"26,01","0,0","0,0","0,0","0,0","0,0","0,0",16313,15939,"0,422976","0,376957"
2025-06-19,Quinta-feira,"140,77","0,0","0,0","0,0","0,0","70,385","5,213704",28938,27710,"4,599489","0,105763"
2025-06-19,Quinta-feira,"91,75","0,0","0,0","0,0","0,0","30,583333","5,397059",15537,15456,"5,174744","0,114117"
2025-06-19,Quinta-feira,"21,19","0,0","0,0","0,0","0,0","0,0","10,595",3162,2896,"2,719798","0,246395"
2025-06-20,Sexta-feira,"21,66","0,0","0,0","0,0","0,0","0,0","0,0",3344,2518,"2,990431","0,2166"
2025-06-20,Sexta-feira,"21,41","0,0","0,0","0,0","0,0","0,0","0,0",4087,2444,"1,981894","0,264321"
2025-06-20,Sexta-feira,"18,27","0,0","0,0","0,0","0,0","0,0","0,113478",3807,3370,"9,324928","0,051465"
2025-06-20,Sexta-feira,"17,58","0,0","0,0","0,0","0,0","0,0","0,091563",3335,3099,"11,874063","0,044394"
2025-06-20,Sexta-feira,"10,28","0,0","0,0","0,0","0,0","0,0","0,428333",1423,1056,"4,427266","0,163175"
2025-06-20,Sexta-feira,"11,25","0,0","0,0","0,0","0,0","0,0","0,387931",1324,1014,"5,513595","0,15411"
2025-06-20,Sexta-feira,"27,47","0,0","0,0","0,0","0,0","0,0","0,0",7232,6754,"0,774336","0,490536"
2025-06-20,Sexta-feira,"22,46","0,0","0,0","0,0","0,0","0,0","0,0",14768,14645,"0,331798","0,458367"
2025-06-20,Sexta-feira,"152,43","0,0","0,0","0,0","0,0","25,405","7,6215",33876,31939,"4,492856","0,100151"
2025-06-20,Sexta-feira,"27,36","0,0","0,0","0,0","0,0","13,68","27,36",4239,3696,"3,51498","0,183624"
2025-06-21,Sábado,"23,01","0,0","0,0","0,0","0,0","23,01","23,01",3811,2892,"3,14878","0,19175"
2025-06-21,Sábado,"15,32","0,0","0,0","0,0","0,0","15,32","0,0",2847,2178,"2,704601","0,198961"
2025-06-21,Sábado,"18,74","0,0","0,0","0,0","0,0","18,74","0,116398",4634,4374,"8,933966","0,045266"
2025-06-21,Sábado,"18,27","0,0","0,0","0,0","0,0","18,27","0,116369",4225,3827,"8,568047","0,05047"
2025-06-21,Sábado,"13,4","0,0","0,0","0,0","0,0","0,0","0,319048",2044,1245,"4,794521","0,136735"
2025-06-21,Sábado,"12,53","0,0","0,0","0,0","0,0","0,0","0,321282",1744,1258,"5,103211","0,140787"
2025-06-21,Sábado,"19,04","0,0","0,0","0,0","0,0","0,0","0,0",2870,2150,"2,787456","0,238"
2025-06-21,Sábado,"27,74","0,0","0,0","0,0","0,0","0,0","0,0",18918,17722,"0,280156","0,523396"
2025-06-21,Sábado,"153,01","0,0","0,0","0,0","0,0","51,003333","6,652609",33042,31702,"4,221899","0,109685"
2025-06-21,Sábado,"25,54","0,0","0,0","0,0","0,0","0,0","6,385",3928,3555,"3,513238","0,185072"
2025-06-21,Sábado,"91,04","0,0","0,0","0,0","0,0","0,0","7,586667",15738,15738,"4,860846","0,119007"
2025-06-22,Domingo,"23,36","0,0","0,0","0,0","0,0","0,0","0,0",5363,3103,"2,200261","0,197966"
2025-06-22,Domingo,"19,15","0,0","0,0","0,0","0,0","0,0","0,0",3720,2863,"2,5","0,205914"
2025-06-22,Domingo,"19,17","0,0","0,0","0,0","0,0","0,0","0,104754",5259,5146,"7,872219","0,046304"
2025-06-22,Domingo,"18,15","0,0","0,0","0,0","0,0","0,0","0,116346",4965,4617,"7,653575","0,047763"
2025-06-22,Domingo,"12,41","0,0","0,0","0,0","0,0","0,0","0,335405",1554,1161,"6,370656","0,125354"
2025-06-22,Domingo,"12,52","0,0","0,0","0,0","0,0","0,0","0,357714",1990,1370,"4,221106","0,149048"
2025-06-22,Domingo,"35,09","0,0","0,0","0,0","0,0","0,0","0,0",8514,8034,"1,726568","0,238707"
2025-06-22,Domingo,"28,34","0,0","0,0","0,0","0,0","0,0","0,0",19172,18594,"0,339036","0,436"
2025-06-22,Domingo,"69,31","0,0","0,0","0,0","0,0","23,103333","6,300909",14254,13793,"3,781395","0,12859"
2025-06-22,Domingo,"24,92","0,0","0,0","0,0","0,0","0,0","0,0",4332,3887,"3,162512","0,181898"
2025-06-22,Domingo,"5,42","0,0","0,0","0,0","0,0","0,0","5,42",893,893,"5,151176","0,117826"
2025-06-22,Domingo,"66,52","0,0","0,0","0,0","0,0","66,52","6,652",13664,12980,"3,864169","0,125985"
2025-06-23,Segunda-feira,"18,85","0,0","0,0","0,0","0,0","0,0","0,119304",4695,4507,"7,731629","0,051928"
2025-06-23,Segunda-feira,"18,73","0,0","0,0","0,0","0,0","18,73","0,10642",4438,4203,"9,283461","0,045461"
2025-06-23,Segunda-feira,"14,47","0,0","0,0","0,0","0,0","0,0","0,328864",1850,1269,"3,945946","0,198219"
2025-06-23,Segunda-feira,"11,76","0,0","0,0","0,0","0,0","0,0","0,301538",1780,1408,"5,168539","0,127826"
2025-06-23,Segunda-feira,"19,39","0,0","0,0","0,0","0,0","0,0","0,0",6906,6220,"1,737619","0,161583"
2025-06-23,Segunda-feira,"24,85","0,0","0,0","0,0","0,0","0,0","0,0",17063,16697,"0,416105","0,35"
2025-06-23,Segunda-feira,"26,04","0,0","0,0","0,0","0,0","26,04","26,04",4921,4227,"2,966877","0,178356"
2025-06-23,Segunda-feira,"103,22","0,0","0,0","0,0","0,0","34,406667","4,487826",23369,22396,"4,069494","0,108538"
2025-06-23,Segunda-feira,"10,73","0,0","0,0","0,0","0,0","10,73","0,0",1632,1595,"2,879902","0,228298"
2025-05-27,Terça-feira,"7,81","0,0","0,0","0,0","0,0","0,0","0,0",5504,5418,"0,090843","1,562"
